cid,qid,correct,record_time
320,474,f,2024-02-06
320,475,f,2024-02-06
320,476,t,2024-02-06
320,477,f,2024-02-06
320,478,f,2024-02-06
320,479,f,2024-02-06
320,480,t,2024-02-06
320,481,t,2024-02-06
320,482,t,2024-02-06
320,483,f,2024-02-06
320,484,t,2024-02-06
320,485,t,2024-02-06
320,486,f,2024-02-06
320,487,t,2024-02-06
320,488,t,2024-02-06
320,489,t,2024-02-06
320,490,t,2024-02-06
320,491,f,2024-02-06
320,492,t,2024-02-06
320,493,f,2024-02-06
320,494,t,2024-02-06
320,495,t,2024-02-06
320,496,f,2024-02-06
320,497,t,2024-02-06
320,498,t,2024-02-06
320,499,f,2024-02-06
320,500,t,2024-02-06
320,501,f,2024-02-06
320,502,t,2024-02-06
320,503,t,2024-02-06
320,504,t,2024-02-06
320,505,t,2024-02-06
320,506,f,2024-02-06
320,507,t,2024-02-06
320,508,f,2024-02-06
320,509,t,2024-02-06
320,510,f,2024-02-06
320,511,f,2024-02-06
320,512,f,2024-02-06
320,513,t,2024-02-06
320,514,f,2024-02-06
320,515,t,2024-02-06
320,516,f,2024-02-06
320,517,t,2024-02-06
320,518,t,2024-02-06
320,519,f,2024-02-06
320,520,t,2024-02-06
320,521,t,2024-02-06
320,522,t,2024-02-06
320,523,f,2024-02-06
320,524,f,2024-02-06
320,525,f,2024-02-06
320,526,t,2024-02-06
320,527,t,2024-02-06
320,528,t,2024-02-06
320,529,t,2024-02-06
320,530,t,2024-02-06
320,531,f,2024-02-06
320,532,t,2024-02-06
320,533,t,2024-02-06
320,534,t,2024-02-06
320,535,t,2024-02-06
320,536,t,2024-02-06
320,537,f,2024-02-06
320,538,t,2024-02-06
320,539,t,2024-02-06
320,540,t,2024-02-06
320,541,f,2024-02-06
320,542,f,2024-02-06
320,543,f,2024-02-06
320,544,f,2024-02-06
320,545,t,2024-02-06
320,546,f,2024-02-06
320,547,f,2024-02-06
320,548,f,2024-02-06
320,549,t,2024-02-06
320,550,t,2024-02-06
320,551,f,2024-02-06
320,552,t,2024-02-06
320,553,t,2024-02-06
320,554,f,2024-02-06
320,555,f,2024-02-06
320,556,t,2024-02-06
320,557,f,2024-02-06
320,558,f,2024-02-06
320,559,f,2024-02-06
320,560,f,2024-02-06
320,561,f,2024-02-06
320,562,f,2024-02-06
320,563,t,2024-02-06
320,564,f,2024-02-06
320,565,f,2024-02-06
320,566,t,2024-02-06
320,567,f,2024-02-06
320,568,f,2024-02-06
320,569,f,2024-02-06
320,570,f,2024-02-06
320,571,f,2024-02-06
320,572,t,2024-02-06
320,573,f,2024-02-06
320,574,f,2024-02-06
320,575,t,2024-02-06
320,576,t,2024-02-06
320,577,t,2024-02-06
320,578,t,2024-02-06
320,579,f,2024-02-06
320,580,f,2024-02-06
320,581,t,2024-02-06
320,582,t,2024-02-06
320,583,f,2024-02-06
320,584,f,2024-02-06
320,585,t,2024-02-06
320,586,f,2024-02-06
320,587,t,2024-02-06
320,588,t,2024-02-06
320,589,t,2024-02-06
320,590,t,2024-02-06
320,591,f,2024-02-06
320,592,f,2024-02-06
320,593,f,2024-02-06
320,594,t,2024-02-06
320,595,t,2024-02-06
320,596,t,2024-02-06
320,597,t,2024-02-06
320,598,t,2024-02-06
320,599,f,2024-02-06
320,600,f,2024-02-06
320,601,f,2024-02-06
320,602,f,2024-02-06
320,603,t,2024-02-06
320,604,t,2024-02-06
320,605,f,2024-02-06
320,606,t,2024-02-06
320,607,t,2024-02-06
320,608,t,2024-02-06
320,609,t,2024-02-06
320,610,f,2024-02-06
320,611,f,2024-02-06
320,612,t,2024-02-06
320,613,t,2024-02-06
320,614,f,2024-02-06
320,615,f,2024-02-06
320,616,f,2024-02-06
320,617,t,2024-02-06
320,618,t,2024-02-06
320,619,t,2024-02-06
320,620,f,2024-02-06
320,621,f,2024-02-06
320,622,f,2024-02-06
320,623,t,2024-02-06
320,624,t,2024-02-06
320,625,f,2024-02-06
320,626,f,2024-02-06
320,627,t,2024-02-06
320,628,f,2024-02-06
320,629,f,2024-02-06
320,630,t,2024-02-06
320,631,f,2024-02-06
320,632,f,2024-02-06
320,633,t,2024-02-06
320,634,f,2024-02-06
320,635,t,2024-02-06
320,636,t,2024-02-06
320,637,t,2024-02-06
320,638,f,2024-02-06
320,639,f,2024-02-06
320,640,f,2024-02-06
320,641,t,2024-02-06
320,642,t,2024-02-06
320,643,f,2024-02-06
320,644,f,2024-02-06
320,645,f,2024-02-06
320,646,f,2024-02-06
320,647,f,2024-02-06
320,648,t,2024-02-06
320,649,t,2024-02-06
320,650,t,2024-02-06
320,651,t,2024-02-06
320,652,f,2024-02-06
320,653,f,2024-02-06
320,654,t,2024-02-06
320,655,f,2024-02-06
320,656,f,2024-02-06
320,657,f,2024-02-06
320,658,t,2024-02-06
320,659,f,2024-02-06
320,660,f,2024-02-06
320,661,t,2024-02-06
320,662,t,2024-02-06
320,663,t,2024-02-06
320,664,f,2024-02-06
320,665,f,2024-02-06
320,666,t,2024-02-06
320,667,f,2024-02-06
320,668,f,2024-02-06
320,669,f,2024-02-06
320,670,t,2024-02-06
320,671,t,2024-02-06
320,672,t,2024-02-06
320,673,f,2024-02-06
320,674,t,2024-02-06
320,675,f,2024-02-06
320,676,t,2024-02-06
320,677,t,2024-02-06
320,678,t,2024-02-06
320,679,t,2024-02-06
320,680,t,2024-02-06
320,681,t,2024-02-06
320,682,t,2024-02-06
320,683,t,2024-02-06
320,684,f,2024-02-06
320,685,t,2024-02-06
320,686,t,2024-02-06
320,687,f,2024-02-06
320,688,t,2024-02-06
320,689,f,2024-02-06
320,690,f,2024-02-06
320,691,t,2024-02-06
320,692,t,2024-02-06
320,693,f,2024-02-06
320,694,t,2024-02-06
320,695,t,2024-02-06
320,696,f,2024-02-06
320,697,f,2024-02-06
320,698,t,2024-02-06
320,699,t,2024-02-06
320,700,f,2024-02-06
320,701,f,2024-02-06
320,702,t,2024-02-06
320,703,t,2024-02-06
320,704,f,2024-02-06
320,705,f,2024-02-06
320,706,t,2024-02-06
320,707,t,2024-02-06
320,708,t,2024-02-06
320,709,f,2024-02-06
320,710,t,2024-02-06
320,711,t,2024-02-06
320,712,t,2024-02-06
320,713,t,2024-02-06
320,714,f,2024-02-06
320,715,t,2024-02-06
320,716,f,2024-02-06
320,717,t,2024-02-06
320,718,t,2024-02-06
320,719,f,2024-02-06
320,720,f,2024-02-06
320,721,t,2024-02-06
320,722,t,2024-02-06
320,723,f,2024-02-06
320,724,t,2024-02-06
320,725,f,2024-02-06
320,726,f,2024-02-06
320,727,t,2024-02-06
320,728,f,2024-02-06
320,729,f,2024-02-06
320,730,f,2024-02-06
320,731,t,2024-02-06
320,732,f,2024-02-06
320,733,f,2024-02-06
320,734,f,2024-02-06
320,735,f,2024-02-06
320,736,t,2024-02-06
320,737,f,2024-02-06
320,738,t,2024-02-06
320,739,f,2024-02-06
320,740,t,2024-02-06
320,741,t,2024-02-06
320,742,t,2024-02-06
320,743,f,2024-02-06
320,744,t,2024-02-06
320,745,t,2024-02-06
320,746,t,2024-02-06
320,747,t,2024-02-06
320,748,t,2024-02-06
320,749,t,2024-02-06
320,750,t,2024-02-06
320,751,f,2024-02-06
320,752,f,2024-02-06
320,753,f,2024-02-06
320,754,f,2024-02-06
320,755,f,2024-02-06
320,756,f,2024-02-06
320,757,f,2024-02-06
320,758,t,2024-02-06
320,759,t,2024-02-06
320,760,f,2024-02-06
320,761,t,2024-02-06
320,762,t,2024-02-06
320,763,t,2024-02-06
320,764,t,2024-02-06
320,765,t,2024-02-06
320,766,t,2024-02-06
320,767,f,2024-02-06
320,768,t,2024-02-06
320,769,f,2024-02-06
320,770,f,2024-02-06
320,771,t,2024-02-06
320,772,f,2024-02-06
320,773,f,2024-02-06
320,774,t,2024-02-06
320,775,f,2024-02-06
320,776,t,2024-02-06
320,777,f,2024-02-06
320,778,t,2024-02-06
320,779,f,2024-02-06
320,780,t,2024-02-06
321,391,t,2024-02-06
321,392,t,2024-02-06
321,393,f,2024-02-06
321,394,t,2024-02-06
321,395,t,2024-02-06
321,396,t,2024-02-06
321,397,f,2024-02-06
321,398,t,2024-02-06
321,399,f,2024-02-06
321,400,f,2024-02-06
321,401,f,2024-02-06
321,402,t,2024-02-06
321,403,t,2024-02-06
321,404,f,2024-02-06
321,405,t,2024-02-06
321,406,t,2024-02-06
321,407,f,2024-02-06
321,408,f,2024-02-06
321,409,f,2024-02-06
321,410,f,2024-02-06
321,411,t,2024-02-06
321,412,f,2024-02-06
321,413,f,2024-02-06
321,414,t,2024-02-06
321,415,f,2024-02-06
321,416,t,2024-02-06
321,417,t,2024-02-06
321,418,t,2024-02-06
321,419,t,2024-02-06
321,420,t,2024-02-06
321,421,f,2024-02-06
321,422,f,2024-02-06
321,423,t,2024-02-06
321,424,f,2024-02-06
321,425,t,2024-02-06
321,426,t,2024-02-06
321,427,f,2024-02-06
321,428,f,2024-02-06
321,429,t,2024-02-06
321,430,t,2024-02-06
321,431,f,2024-02-06
321,432,t,2024-02-06
321,433,t,2024-02-06
321,434,t,2024-02-06
321,435,f,2024-02-06
321,436,f,2024-02-06
321,437,f,2024-02-06
321,438,f,2024-02-06
321,439,f,2024-02-06
321,440,t,2024-02-06
321,441,f,2024-02-06
321,442,t,2024-02-06
321,443,t,2024-02-06
321,444,f,2024-02-06
321,445,f,2024-02-06
321,446,t,2024-02-06
321,447,t,2024-02-06
321,448,t,2024-02-06
321,449,t,2024-02-06
321,450,f,2024-02-06
321,451,t,2024-02-06
321,452,f,2024-02-06
321,453,t,2024-02-06
321,454,t,2024-02-06
321,455,t,2024-02-06
321,456,f,2024-02-06
321,457,t,2024-02-06
321,458,f,2024-02-06
321,459,f,2024-02-06
321,460,t,2024-02-06
321,461,t,2024-02-06
321,462,f,2024-02-06
321,463,t,2024-02-06
321,464,f,2024-02-06
321,465,f,2024-02-06
321,466,f,2024-02-06
321,467,f,2024-02-06
321,468,t,2024-02-06
321,469,t,2024-02-06
321,470,t,2024-02-06
321,471,f,2024-02-06
321,472,t,2024-02-06
321,473,f,2024-02-06
321,474,f,2024-02-06
321,475,f,2024-02-06
321,476,t,2024-02-06
321,477,t,2024-02-06
321,478,f,2024-02-06
321,479,t,2024-02-06
321,480,t,2024-02-06
321,481,t,2024-02-06
321,482,t,2024-02-06
321,483,f,2024-02-06
321,484,f,2024-02-06
321,485,f,2024-02-06
321,486,f,2024-02-06
321,487,t,2024-02-06
321,488,f,2024-02-06
321,489,t,2024-02-06
321,490,t,2024-02-06
321,491,f,2024-02-06
321,492,t,2024-02-06
321,493,t,2024-02-06
321,494,f,2024-02-06
321,495,t,2024-02-06
321,496,t,2024-02-06
321,497,t,2024-02-06
321,498,f,2024-02-06
321,499,f,2024-02-06
321,500,t,2024-02-06
321,501,f,2024-02-06
321,502,f,2024-02-06
321,503,t,2024-02-06
321,504,t,2024-02-06
321,505,t,2024-02-06
321,506,f,2024-02-06
321,507,t,2024-02-06
321,508,t,2024-02-06
321,509,t,2024-02-06
321,510,t,2024-02-06
321,511,t,2024-02-06
321,512,t,2024-02-06
321,513,t,2024-02-06
321,514,f,2024-02-06
321,515,t,2024-02-06
321,516,f,2024-02-06
321,517,t,2024-02-06
321,518,f,2024-02-06
321,519,f,2024-02-06
321,520,t,2024-02-06
321,521,t,2024-02-06
321,522,t,2024-02-06
321,523,f,2024-02-06
321,524,f,2024-02-06
321,525,f,2024-02-06
321,526,f,2024-02-06
321,527,f,2024-02-06
321,528,t,2024-02-06
321,529,f,2024-02-06
321,530,t,2024-02-06
321,531,t,2024-02-06
321,532,t,2024-02-06
321,533,f,2024-02-06
321,534,f,2024-02-06
321,535,f,2024-02-06
321,536,t,2024-02-06
321,537,t,2024-02-06
321,538,f,2024-02-06
321,539,t,2024-02-06
321,540,f,2024-02-06
321,541,f,2024-02-06
321,542,t,2024-02-06
321,543,f,2024-02-06
321,544,t,2024-02-06
321,545,t,2024-02-06
321,546,t,2024-02-06
321,547,f,2024-02-06
321,548,f,2024-02-06
321,549,t,2024-02-06
321,550,t,2024-02-06
321,551,f,2024-02-06
321,552,t,2024-02-06
321,553,f,2024-02-06
321,554,t,2024-02-06
321,555,f,2024-02-06
321,556,t,2024-02-06
321,557,f,2024-02-06
321,558,t,2024-02-06
321,559,f,2024-02-06
321,560,f,2024-02-06
321,561,t,2024-02-06
321,562,t,2024-02-06
321,563,t,2024-02-06
321,564,f,2024-02-06
321,565,f,2024-02-06
321,566,t,2024-02-06
321,567,f,2024-02-06
321,568,t,2024-02-06
321,569,f,2024-02-06
321,570,t,2024-02-06
321,571,f,2024-02-06
321,572,t,2024-02-06
321,573,t,2024-02-06
321,574,f,2024-02-06
321,575,t,2024-02-06
321,576,t,2024-02-06
321,577,t,2024-02-06
321,578,t,2024-02-06
321,579,f,2024-02-06
321,580,f,2024-02-06
321,581,t,2024-02-06
321,582,f,2024-02-06
321,583,f,2024-02-06
321,584,t,2024-02-06
321,585,t,2024-02-06
321,586,f,2024-02-06
321,587,t,2024-02-06
321,588,f,2024-02-06
321,589,t,2024-02-06
321,590,f,2024-02-06
321,591,t,2024-02-06
321,592,f,2024-02-06
321,593,f,2024-02-06
321,594,t,2024-02-06
321,595,t,2024-02-06
321,596,t,2024-02-06
321,597,f,2024-02-06
321,598,t,2024-02-06
321,599,f,2024-02-06
321,600,f,2024-02-06
321,601,f,2024-02-06
321,602,f,2024-02-06
321,603,t,2024-02-06
321,604,t,2024-02-06
321,605,f,2024-02-06
321,606,t,2024-02-06
321,607,t,2024-02-06
321,608,t,2024-02-06
321,609,f,2024-02-06
321,610,t,2024-02-06
321,611,t,2024-02-06
321,612,t,2024-02-06
321,613,t,2024-02-06
321,614,t,2024-02-06
321,615,t,2024-02-06
321,616,t,2024-02-06
321,617,t,2024-02-06
321,618,t,2024-02-06
321,619,f,2024-02-06
321,620,t,2024-02-06
321,621,f,2024-02-06
321,622,f,2024-02-06
321,623,t,2024-02-06
321,624,t,2024-02-06
321,625,f,2024-02-06
321,626,f,2024-02-06
321,627,t,2024-02-06
321,628,f,2024-02-06
321,629,f,2024-02-06
321,630,t,2024-02-06
321,631,f,2024-02-06
321,632,f,2024-02-06
321,633,f,2024-02-06
321,634,f,2024-02-06
321,635,t,2024-02-06
321,636,f,2024-02-06
321,637,t,2024-02-06
321,638,f,2024-02-06
321,639,f,2024-02-06
321,640,f,2024-02-06
321,641,t,2024-02-06
321,642,f,2024-02-06
321,643,f,2024-02-06
321,644,f,2024-02-06
321,645,t,2024-02-06
321,646,f,2024-02-06
321,647,f,2024-02-06
321,648,f,2024-02-06
321,649,f,2024-02-06
321,650,f,2024-02-06
321,651,t,2024-02-06
321,652,f,2024-02-06
321,653,f,2024-02-06
321,654,t,2024-02-06
321,655,f,2024-02-06
321,656,f,2024-02-06
321,657,f,2024-02-06
321,658,t,2024-02-06
321,659,f,2024-02-06
321,660,f,2024-02-06
321,661,t,2024-02-06
321,662,t,2024-02-06
321,663,t,2024-02-06
321,664,f,2024-02-06
321,665,f,2024-02-06
321,666,t,2024-02-06
321,667,t,2024-02-06
321,668,f,2024-02-06
321,669,f,2024-02-06
321,670,t,2024-02-06
321,671,t,2024-02-06
321,672,f,2024-02-06
321,673,t,2024-02-06
321,674,f,2024-02-06
321,675,f,2024-02-06
321,676,f,2024-02-06
321,677,t,2024-02-06
321,678,t,2024-02-06
321,679,t,2024-02-06
321,680,f,2024-02-06
321,681,t,2024-02-06
321,682,t,2024-02-06
321,683,t,2024-02-06
321,684,f,2024-02-06
321,685,t,2024-02-06
321,686,t,2024-02-06
321,687,t,2024-02-06
321,688,f,2024-02-06
321,689,f,2024-02-06
321,690,f,2024-02-06
321,691,t,2024-02-06
321,692,f,2024-02-06
321,693,t,2024-02-06
321,694,t,2024-02-06
321,695,f,2024-02-06
321,696,t,2024-02-06
321,697,f,2024-02-06
321,698,t,2024-02-06
321,699,t,2024-02-06
321,700,t,2024-02-06
321,701,f,2024-02-06
321,702,t,2024-02-06
321,703,t,2024-02-06
321,704,t,2024-02-06
321,705,f,2024-02-06
321,706,t,2024-02-06
321,707,t,2024-02-06
321,708,t,2024-02-06
321,709,f,2024-02-06
321,710,t,2024-02-06
321,711,t,2024-02-06
321,712,f,2024-02-06
321,713,t,2024-02-06
321,714,f,2024-02-06
321,715,t,2024-02-06
321,716,t,2024-02-06
321,717,f,2024-02-06
321,718,f,2024-02-06
321,719,f,2024-02-06
321,720,f,2024-02-06
321,721,t,2024-02-06
321,722,t,2024-02-06
321,723,t,2024-02-06
321,724,t,2024-02-06
321,725,f,2024-02-06
321,726,f,2024-02-06
321,727,t,2024-02-06
321,728,f,2024-02-06
321,729,f,2024-02-06
321,730,f,2024-02-06
321,731,t,2024-02-06
321,732,f,2024-02-06
321,733,t,2024-02-06
321,734,f,2024-02-06
321,735,f,2024-02-06
321,736,f,2024-02-06
321,737,f,2024-02-06
321,738,f,2024-02-06
321,739,f,2024-02-06
321,740,t,2024-02-06
321,741,f,2024-02-06
321,742,f,2024-02-06
321,743,f,2024-02-06
321,744,t,2024-02-06
321,745,f,2024-02-06
321,746,t,2024-02-06
321,747,t,2024-02-06
321,748,t,2024-02-06
321,749,t,2024-02-06
321,750,f,2024-02-06
321,751,f,2024-02-06
321,752,t,2024-02-06
321,753,f,2024-02-06
321,754,f,2024-02-06
321,755,t,2024-02-06
321,756,f,2024-02-06
321,757,f,2024-02-06
321,758,t,2024-02-06
321,759,t,2024-02-06
321,760,t,2024-02-06
321,761,t,2024-02-06
321,762,t,2024-02-06
321,763,t,2024-02-06
321,764,f,2024-02-06
321,765,t,2024-02-06
321,766,t,2024-02-06
321,767,f,2024-02-06
321,768,t,2024-02-06
321,769,f,2024-02-06
321,770,f,2024-02-06
321,771,f,2024-02-06
321,772,t,2024-02-06
321,773,t,2024-02-06
321,774,t,2024-02-06
321,775,f,2024-02-06
321,776,t,2024-02-06
321,777,f,2024-02-06
321,778,f,2024-02-06
321,779,f,2024-02-06
321,780,t,2024-02-06
322,391,f,2024-02-06
322,392,t,2024-02-06
322,393,f,2024-02-06
322,394,t,2024-02-06
322,395,t,2024-02-06
322,396,f,2024-02-06
322,397,f,2024-02-06
322,398,f,2024-02-06
322,399,t,2024-02-06
322,400,t,2024-02-06
322,401,f,2024-02-06
322,402,f,2024-02-06
322,403,f,2024-02-06
322,404,f,2024-02-06
322,405,f,2024-02-06
322,406,t,2024-02-06
322,407,f,2024-02-06
322,408,t,2024-02-06
322,409,f,2024-02-06
322,410,f,2024-02-06
322,411,t,2024-02-06
322,412,f,2024-02-06
322,413,f,2024-02-06
322,414,t,2024-02-06
322,415,t,2024-02-06
322,416,f,2024-02-06
322,417,t,2024-02-06
322,418,t,2024-02-06
322,419,t,2024-02-06
322,420,t,2024-02-06
322,421,f,2024-02-06
322,422,f,2024-02-06
322,423,t,2024-02-06
322,424,f,2024-02-06
322,425,f,2024-02-06
322,426,t,2024-02-06
322,427,t,2024-02-06
322,428,f,2024-02-06
322,429,t,2024-02-06
322,430,t,2024-02-06
322,431,f,2024-02-06
322,432,t,2024-02-06
322,433,t,2024-02-06
322,434,t,2024-02-06
322,435,f,2024-02-06
322,436,t,2024-02-06
322,437,t,2024-02-06
322,438,f,2024-02-06
322,439,f,2024-02-06
322,440,f,2024-02-06
322,441,t,2024-02-06
322,442,f,2024-02-06
322,443,f,2024-02-06
322,444,t,2024-02-06
322,445,f,2024-02-06
322,446,t,2024-02-06
322,447,t,2024-02-06
322,448,t,2024-02-06
322,449,t,2024-02-06
322,450,f,2024-02-06
322,451,t,2024-02-06
322,452,f,2024-02-06
322,453,t,2024-02-06
322,454,f,2024-02-06
322,455,f,2024-02-06
322,456,t,2024-02-06
322,457,t,2024-02-06
322,458,f,2024-02-06
322,459,t,2024-02-06
322,460,t,2024-02-06
322,461,t,2024-02-06
322,462,t,2024-02-06
322,463,f,2024-02-06
322,464,t,2024-02-06
322,465,f,2024-02-06
322,466,f,2024-02-06
322,467,f,2024-02-06
322,468,f,2024-02-06
322,469,t,2024-02-06
322,470,t,2024-02-06
322,471,t,2024-02-06
322,472,t,2024-02-06
322,473,f,2024-02-06
322,474,t,2024-02-06
322,475,f,2024-02-06
322,476,t,2024-02-06
322,477,f,2024-02-06
322,478,f,2024-02-06
322,479,f,2024-02-06
322,480,f,2024-02-06
322,481,f,2024-02-06
322,482,t,2024-02-06
322,483,t,2024-02-06
322,484,f,2024-02-06
322,485,f,2024-02-06
322,486,f,2024-02-06
322,487,t,2024-02-06
322,488,t,2024-02-06
322,489,f,2024-02-06
322,490,t,2024-02-06
322,491,t,2024-02-06
322,492,f,2024-02-06
322,493,f,2024-02-06
322,494,f,2024-02-06
322,495,t,2024-02-06
322,496,t,2024-02-06
322,497,t,2024-02-06
322,498,t,2024-02-06
322,499,t,2024-02-06
322,500,f,2024-02-06
322,501,f,2024-02-06
322,502,f,2024-02-06
322,503,t,2024-02-06
322,504,t,2024-02-06
322,505,t,2024-02-06
322,506,f,2024-02-06
322,507,t,2024-02-06
322,508,t,2024-02-06
322,509,t,2024-02-06
322,510,t,2024-02-06
322,511,f,2024-02-06
322,512,t,2024-02-06
322,513,f,2024-02-06
322,514,f,2024-02-06
322,515,t,2024-02-06
322,516,f,2024-02-06
322,517,t,2024-02-06
322,518,f,2024-02-06
322,519,f,2024-02-06
322,520,f,2024-02-06
322,521,t,2024-02-06
322,522,t,2024-02-06
322,523,f,2024-02-06
322,524,t,2024-02-06
322,525,f,2024-02-06
322,526,f,2024-02-06
322,527,t,2024-02-06
322,528,f,2024-02-06
322,529,t,2024-02-06
322,530,t,2024-02-06
322,531,t,2024-02-06
322,532,f,2024-02-06
322,533,t,2024-02-06
322,534,f,2024-02-06
322,535,t,2024-02-06
322,536,f,2024-02-06
322,537,t,2024-02-06
322,538,f,2024-02-06
322,539,f,2024-02-06
322,540,t,2024-02-06
322,541,f,2024-02-06
322,542,t,2024-02-06
322,543,f,2024-02-06
322,544,f,2024-02-06
322,545,t,2024-02-06
322,546,t,2024-02-06
322,547,f,2024-02-06
322,548,f,2024-02-06
322,549,t,2024-02-06
322,550,t,2024-02-06
322,551,t,2024-02-06
322,552,t,2024-02-06
322,553,f,2024-02-06
322,554,f,2024-02-06
322,555,t,2024-02-06
322,556,t,2024-02-06
322,557,t,2024-02-06
322,558,t,2024-02-06
322,559,f,2024-02-06
322,560,f,2024-02-06
322,561,t,2024-02-06
322,562,t,2024-02-06
322,563,t,2024-02-06
322,564,f,2024-02-06
322,565,t,2024-02-06
322,566,t,2024-02-06
322,567,t,2024-02-06
322,568,f,2024-02-06
322,569,f,2024-02-06
322,570,f,2024-02-06
322,571,f,2024-02-06
322,572,t,2024-02-06
322,573,f,2024-02-06
322,574,f,2024-02-06
322,575,f,2024-02-06
322,576,t,2024-02-06
322,577,t,2024-02-06
322,578,t,2024-02-06
322,579,f,2024-02-06
322,580,t,2024-02-06
322,581,t,2024-02-06
322,582,f,2024-02-06
322,583,f,2024-02-06
322,584,f,2024-02-06
322,585,t,2024-02-06
322,586,f,2024-02-06
322,587,t,2024-02-06
322,588,f,2024-02-06
322,589,f,2024-02-06
322,590,t,2024-02-06
322,591,f,2024-02-06
322,592,f,2024-02-06
322,593,t,2024-02-06
322,594,t,2024-02-06
322,595,f,2024-02-06
322,596,t,2024-02-06
322,597,t,2024-02-06
322,598,t,2024-02-06
322,599,f,2024-02-06
322,600,f,2024-02-06
322,601,f,2024-02-06
322,602,t,2024-02-06
322,603,f,2024-02-06
322,604,t,2024-02-06
322,605,f,2024-02-06
322,606,f,2024-02-06
322,607,t,2024-02-06
322,608,f,2024-02-06
322,609,t,2024-02-06
322,610,f,2024-02-06
322,611,t,2024-02-06
322,612,t,2024-02-06
322,613,t,2024-02-06
322,614,f,2024-02-06
322,615,f,2024-02-06
322,616,t,2024-02-06
322,617,t,2024-02-06
322,618,f,2024-02-06
322,619,t,2024-02-06
322,620,t,2024-02-06
322,621,f,2024-02-06
322,622,f,2024-02-06
322,623,f,2024-02-06
322,624,f,2024-02-06
322,625,f,2024-02-06
322,626,f,2024-02-06
322,627,t,2024-02-06
322,628,f,2024-02-06
322,629,f,2024-02-06
322,630,f,2024-02-06
322,631,f,2024-02-06
322,632,f,2024-02-06
322,633,f,2024-02-06
322,634,f,2024-02-06
322,635,t,2024-02-06
322,636,f,2024-02-06
322,637,t,2024-02-06
322,638,f,2024-02-06
322,639,f,2024-02-06
322,640,f,2024-02-06
322,641,t,2024-02-06
322,642,f,2024-02-06
322,643,f,2024-02-06
322,644,f,2024-02-06
322,645,t,2024-02-06
322,646,f,2024-02-06
322,647,f,2024-02-06
322,648,t,2024-02-06
322,649,f,2024-02-06
322,650,t,2024-02-06
322,651,t,2024-02-06
322,652,f,2024-02-06
322,653,f,2024-02-06
322,654,f,2024-02-06
322,655,f,2024-02-06
322,656,f,2024-02-06
322,657,f,2024-02-06
322,658,t,2024-02-06
322,659,f,2024-02-06
322,660,f,2024-02-06
322,661,t,2024-02-06
322,662,t,2024-02-06
322,663,f,2024-02-06
322,664,t,2024-02-06
322,665,f,2024-02-06
322,666,t,2024-02-06
322,667,f,2024-02-06
322,668,f,2024-02-06
322,669,t,2024-02-06
322,670,t,2024-02-06
322,671,t,2024-02-06
322,672,t,2024-02-06
322,673,t,2024-02-06
322,674,t,2024-02-06
322,675,f,2024-02-06
322,676,f,2024-02-06
322,677,t,2024-02-06
322,678,t,2024-02-06
322,679,t,2024-02-06
322,680,f,2024-02-06
322,681,t,2024-02-06
322,682,t,2024-02-06
322,683,f,2024-02-06
322,684,t,2024-02-06
322,685,t,2024-02-06
322,686,t,2024-02-06
322,687,f,2024-02-06
322,688,t,2024-02-06
322,689,f,2024-02-06
322,690,f,2024-02-06
322,691,f,2024-02-06
322,692,t,2024-02-06
322,693,f,2024-02-06
322,694,t,2024-02-06
322,695,f,2024-02-06
322,696,t,2024-02-06
322,697,t,2024-02-06
322,698,t,2024-02-06
322,699,t,2024-02-06
322,700,t,2024-02-06
322,701,f,2024-02-06
322,702,t,2024-02-06
322,703,t,2024-02-06
322,704,t,2024-02-06
322,705,t,2024-02-06
322,706,t,2024-02-06
322,707,t,2024-02-06
322,708,t,2024-02-06
322,709,f,2024-02-06
322,710,t,2024-02-06
322,711,f,2024-02-06
322,712,t,2024-02-06
322,713,t,2024-02-06
322,714,t,2024-02-06
322,715,t,2024-02-06
322,716,t,2024-02-06
322,717,f,2024-02-06
322,718,t,2024-02-06
322,719,f,2024-02-06
322,720,f,2024-02-06
322,721,t,2024-02-06
322,722,t,2024-02-06
322,723,f,2024-02-06
322,724,t,2024-02-06
322,725,f,2024-02-06
322,726,f,2024-02-06
322,727,t,2024-02-06
322,728,f,2024-02-06
322,729,f,2024-02-06
322,730,f,2024-02-06
322,731,t,2024-02-06
322,732,f,2024-02-06
322,733,f,2024-02-06
322,734,f,2024-02-06
322,735,t,2024-02-06
322,736,f,2024-02-06
322,737,f,2024-02-06
322,738,f,2024-02-06
322,739,f,2024-02-06
322,740,t,2024-02-06
322,741,t,2024-02-06
322,742,f,2024-02-06
322,743,f,2024-02-06
322,744,t,2024-02-06
322,745,t,2024-02-06
322,746,f,2024-02-06
322,747,t,2024-02-06
322,748,t,2024-02-06
322,749,f,2024-02-06
322,750,f,2024-02-06
322,751,f,2024-02-06
322,752,f,2024-02-06
322,753,f,2024-02-06
322,754,f,2024-02-06
322,755,t,2024-02-06
322,756,f,2024-02-06
322,757,t,2024-02-06
322,758,f,2024-02-06
322,759,f,2024-02-06
322,760,t,2024-02-06
322,761,t,2024-02-06
322,762,t,2024-02-06
322,763,t,2024-02-06
322,764,f,2024-02-06
322,765,t,2024-02-06
322,766,f,2024-02-06
322,767,t,2024-02-06
322,768,t,2024-02-06
